Product_ID,Product_Name,Customer_ID,Customer_Name,Customer_Age,Gender,Country,Quantity,Total_Purchase_Amount,Profit_or_Loss,Date_of_Purchase,Mode_of_Purchase,Ratings,Product_Type,Month_of_Purchase,Year_of_Purchase
0RVBHSHW,Tank Top,2064670.0,Mia Johnson,62.0,Female,France,1.0,1644.12,260.29,2019-09-10,In-Person,7.8,Tops,September,2019.0
ZB7R15OO,Floral Dress,5535696.0,Ethan Kumar,38.0,Female,India,,4615.88,686.59,2024-11-01,Online,2.1,Tops,November,2024.0
777UQNHO,Leggings,8939124.0,Sophia Patel,59.0,Female,Italy,5.0,306.36,1461.43,2019-05-19,In-Person,3.7,Bottoms,May,2019.0
3ME785J8,Chinos,6531419.0,Amelia Taylor,46.0,Female,South Africa,5.0,593.75,1449.01,2019-05-16,In-Person,6.7,,May,2019.0
6HFGL2MZ,Chinos,4770348.0,Noah Brown,17.0,Other,Canada,2.0,4881.22,1231.83,2022-04-28,In-Person,2.4,Bottoms,April,2022.0
X87WGR7Y,Trousers,3641823.0,Mia Johnson,61.0,Female,Sweden,1.0,2198.8,845.6,2022-10-04,In-Person,5.5,Bottoms,October,2022.0
IA8537FD,Tracksuit,6260835.0,Olivia Wilson,32.0,Other,USA,1.0,903.87,390.36,2021-07-27,In-Person,2.9,Tops,July,2021.0
FPQ29D7I,Blazer,8062692.0,Emma Johnson,37.0,Other,Spain,1.0,2275.43,1272.98,2018-07-04,Online,8.0,Tops,July,2018.0
YZMK614U,Shorts,6829407.0,Noah Wilson,64.0,Other,Russia,2.0,1212.68,1275.72,2022-03-18,Online,,Bottoms,March,2022.0
7ER3KCOO,,3332536.0,Isabella Sharma,26.0,Male,Canada,3.0,1885.45,119.96,2020-01-04,Online,4.9,Dresses,January,2020.0
0039SWJ4,Tracksuit,4233191.0,Sophia Kumar,28.0,Female,USA,2.0,1283.63,1812.27,2020-01-15,Online,3.9,Dresses,January,2020.0
HTAQNC80,Jeans,5476016.0,Olivia Taylor,26.0,Female,Mexico,5.0,1240.57,488.1,2018-09-06,In-Person,6.7,Bottoms,September,2018.0
7X27TN0C,Leggings,7081707.0,Liam Kumar,31.0,Other,Norway,1.0,3869.71,-66.44,2022-12-21,Online,5.3,Bottoms,December,2022.0
F00CJ81M,Overcoat,715007.0,Emma Smith,43.0,Male,Denmark,5.0,4314.93,1510.39,2018-05-11,In-Person,5.3,Tops,May,2018.0
8VLGT8C1,Skirt,6758278.0,Olivia Anderson,24.0,Female,Sweden,3.0,480.53,45.23,2019-06-04,Online,1.1,Bottoms,March,2019.0
WOKYKKMN,Shorts,5522308.0,Mia Patel,15.0,,UAE,5.0,4723.63,1045.69,2020-08-23,Online,2.3,Bottoms,August,2020.0
41RC11Y8,Blazer,3901387.0,Noah Smith,55.0,Female,Switzerland,4.0,3885.98,1567.73,2018-10-06,Online,7.5,Tops,October,2018.0
DWTYAQ0U,Kurti,9261200.0,Mia Kumar,46.0,Female,Spain,3.0,2697.03,1565.15,2025-08-20,In-Person,9.9,Dresses,August,2025.0
86IH016M,T-shirt,742907.0,,18.0,Male,Italy,3.0,4211.63,1622.8,2019-03-26,In-Person,8.2,Tops,December,2023.0
SZ0O8ZVK,Crop Top,7984239.0,Aarav Anderson,44.0,Other,Spain,4.0,2130.21,-59.87,2023-05-28,In-Person,6.9,Tops,May,2023.0
MTE0IV6M,Chinos,,Amelia Anderson,37.0,Female,Mexico,2.0,2312.92,1936.23,2019-12-25,Online,1.8,Bottoms,December,2019.0
40O4WDBT,Overcoat,851711.0,Lucas Wilson,25.0,Female,Spain,5.0,3196.67,1847.95,2023-02-08,In-Person,9.8,Tops,February,2023.0
EHHADERD,Skirt,5627614.0,Lucas Smith,54.0,Other,Spain,1.0,3981.25,1282.37,2021-03-18,Online,8.9,Bottoms,March,2021.0
8ZBWHE5E,Blazer,5914364.0,Noah Lee,54.0,Male,Switzerland,4.0,1790.78,1132.14,2020-11-18,Online,8.3,Tops,November,2020.0
AHTTKYNA,Shirt,1590147.0,Emma Sharma,24.0,Male,Canada,5.0,2970.94,-81.91,2022-09-15,In-Person,7.5,Tops,September,2022.0
S8M0ZI1Z,Jeans,1263769.0,Ethan Patel,31.0,Other,Canada,1.0,1918.56,802.78,2025-03-01,In-Person,9.9,Bottoms,March,2025.0
9SBGHH0P,Saree,6743112.0,Isabella Taylor,20.0,Other,USA,4.0,4704.1,-58.6,2024-08-10,Online,4.9,Dresses,August,2024.0
ZG7KJHKE,Kurti,5050023.0,Aarav Sharma,45.0,Other,Russia,2.0,2926.83,387.3,2024-06-06,In-Person,9.8,Dresses,June,2024.0
NDUV8M5M,T-shirt,5309979.0,Mia Brown,64.0,Female,Singapore,1.0,2554.18,1293.54,2020-08-15,In-Person,2.2,Bottoms,August,2020.0
9SXWNNVL,Shorts,4838054.0,Lucas Taylor,57.0,Female,Argentina,5.0,2365.76,430.55,2020-02-07,Online,9.7,,February,2020.0
LZU9OAY1,Hoodie,8051890.0,Sophia Anderson,62.0,Female,Argentina,1.0,2765.57,1261.2,2020-12-20,Online,7.3,Tops,March,2020.0
9SL7GQGD,Kurti,3065441.0,Olivia Patel,31.0,Other,UAE,5.0,1167.14,72.72,2021-01-14,Online,7.3,Dresses,January,2021.0
TKI4F8PQ,Blazer,5325301.0,Sophia Brown,65.0,Other,Brazil,1.0,4220.63,82.55,2018-09-24,Online,7.3,Tops,December,2018.0
FN7OGHB0,Kurti,7076863.0,Sophia Brown,34.0,Male,Germany,3.0,1023.46,1362.83,2023-03-27,In-Person,9.3,Dresses,March,2023.0
N7YWPYI9,Trousers,9072305.0,Olivia Johnson,55.0,Male,Russia,2.0,1844.42,-14.42,2021-03-04,Online,5.1,Bottoms,May,2018.0
ITTQAESL,Shirt,6746928.0,Sophia Taylor,59.0,Male,Singapore,1.0,1208.79,-370.63,2024-09-15,Online,3.1,Tops,September,2024.0
AZQZG0OL,Chinos,7703714.0,Lucas Patel,34.0,Female,Mexico,3.0,1052.97,-335.38,2021-07-17,Online,1.7,Bottoms,July,2021.0
HW7MIZ60,Trousers,7468439.0,Amelia Johnson,51.0,Female,South Africa,3.0,4303.07,1288.05,2024-10-11,Online,6.4,Bottoms,October,2024.0
NG31ZO2H,Jacket,9574025.0,Lucas Patel,26.0,Other,,2.0,4535.05,1795.47,2022-10-26,Online,1.1,Tops,October,2022.0
K9W978ED,Tracksuit,1467654.0,Mia Lee,60.0,Male,Russia,1.0,1902.12,1695.93,2025-11-24,In-Person,5.2,Tops,November,2025.0
8RP77VZ3,Hoodie,1828121.0,Emma Patel,50.0,Female,Denmark,2.0,2231.23,1999.57,2019-10-18,Online,8.4,Tops,October,2019.0
0F9JBFLT,Blazer,403517.0,Olivia Johnson,57.0,Female,Norway,4.0,3978.05,755.7,2018-08-02,Online,4.1,Tops,August,2018.0
7OJZBQS2,Kurti,8185355.0,Lucas Wilson,33.0,Male,Germany,5.0,1073.98,1427.36,2021-05-13,In-Person,7.4,Dresses,May,2021.0
KWWGQIYX,T-shirt,3481788.0,Noah Kumar,49.0,Other,Norway,4.0,3643.47,660.42,2022-10-28,Online,9.6,Tops,October,2022.0
UXUGLWTN,Jeans,3835460.0,,43.0,,China,3.0,2317.23,1704.05,2023-02-26,Online,9.3,Tops,August,
BN21FJSL,Saree,6015630.0,Aarav Johnson,38.0,Female,Russia,1.0,4878.63,1263.18,2022-12-17,Online,3.1,Tops,December,2022.0
SEYJRJFW,Trousers,5323727.0,Isabella Brown,52.0,Female,Switzerland,4.0,4232.16,-7.2,2018-01-23,Online,2.7,Bottoms,January,2018.0
CNOTS9T3,Overcoat,5216255.0,Mia Kumar,18.0,Female,Japan,4.0,4155.85,90.14,2020-06-23,Online,3.2,Tops,June,2018.0
OV9EBMME,Jacket,6097757.0,Ethan Lee,18.0,Other,Switzerland,5.0,1458.52,1140.8,2023-09-13,In-Person,6.1,Tops,September,2023.0
1SMV9TJM,Tracksuit,7544392.0,Ethan Johnson,63.0,Male,South Africa,2.0,4353.94,470.45,2023-10-06,In-Person,5.9,Bottoms,October,2023.0
OT5AOK5E,Kurti,1830467.0,Ethan Wilson,32.0,Female,Italy,5.0,3501.98,-9.58,2020-06-19,Online,9.4,Dresses,June,2020.0
CJ98XI2C,Tracksuit,733340.0,Noah Taylor,56.0,Male,Japan,3.0,1911.49,1922.2,2019-04-20,,6.1,Bottoms,April,2019.0
B69RYZ8K,Tracksuit,7898161.0,Aarav Patel,48.0,Other,China,3.0,2066.34,23.19,2023-04-15,In-Person,2.8,Bottoms,April,2023.0
B9ESA525,Floral Dress,7239854.0,Liam Wilson,31.0,Male,Sweden,5.0,892.11,918.76,2020-05-11,In-Person,4.1,Dresses,May,2020.0
52O3I3XV,Floral Dress,7580372.0,Lucas Smith,31.0,Other,Japan,5.0,2101.66,1459.96,2018-01-20,Online,9.2,Dresses,January,2018.0
MKWJSTEW,Tank Top,1564642.0,Isabella Kumar,25.0,Other,Mexico,2.0,1635.04,76.62,2021-11-16,Online,2.1,Tops,November,2021.0
0ELR44NN,Kurti,9208371.0,Emma Taylor,19.0,Other,Singapore,5.0,2478.97,1326.76,2018-10-20,Online,8.2,Dresses,October,2018.0
6T64YNU4,Jacket,7808901.0,Liam Sharma,36.0,Male,Italy,1.0,3663.4,1843.46,2018-09-15,Online,9.1,Tops,May,2025.0
NDIQ5LME,,9800548.0,Liam Taylor,35.0,Female,Italy,3.0,3498.87,656.18,2022-07-23,In-Person,2.4,Tops,June,2023.0
RV32KL4B,Kurti,1720452.0,Liam Taylor,24.0,Female,China,3.0,4607.43,1266.03,2022-07-25,In-Person,3.4,Dresses,July,2022.0
0JH4F5TW,Leggings,4732534.0,Amelia Patel,22.0,Other,,4.0,2633.32,1368.83,2022-12-27,Online,5.5,Bottoms,December,2022.0
ZF2BQH9G,,6952083.0,Olivia Taylor,34.0,Male,Canada,5.0,2420.19,-117.78,2025-05-26,In-Person,9.2,Bottoms,May,2025.0
PG70LORH,Blazer,3792284.0,Mia Wilson,22.0,Female,Switzerland,5.0,1041.6,-193.24,2021-01-01,Online,5.5,Tops,January,2021.0
YOFJB5JB,Jeans,3028952.0,Aarav Kumar,27.0,Female,Spain,1.0,3412.94,240.95,2022-12-04,Online,9.5,Bottoms,December,2022.0
OWS21JL4,Shirt,5374875.0,Sophia Lee,46.0,Other,Russia,1.0,4612.64,-295.03,2020-04-10,Online,4.3,Tops,April,2020.0
ZH773POS,Leggings,8120388.0,Sophia Wilson,56.0,Other,Mexico,2.0,766.17,1465.01,2023-02-25,Online,1.8,Bottoms,February,2023.0
VSBA1O35,Hoodie,6735146.0,Lucas Johnson,28.0,Female,Germany,4.0,872.55,438.94,2024-09-03,Online,4.1,Tops,September,2024.0
0CZP7213,Saree,8571271.0,Amelia Patel,26.0,Male,Brazil,4.0,1850.52,1444.29,2025-10-07,Online,8.9,Dresses,October,2025.0
6KYNB9L1,Shirt,290109.0,Isabella Lee,63.0,Female,Japan,4.0,1026.98,1742.9,2020-02-24,Online,1.1,Tops,February,2020.0
SPAZBJX2,Blazer,5219673.0,Lucas Lee,29.0,Female,UK,5.0,944.86,1723.76,2020-11-21,Online,3.7,Tops,June,2023.0
W1RHFLLC,Kurti,5864935.0,Aarav Johnson,39.0,Female,Mexico,5.0,3932.06,-399.86,2018-05-10,In-Person,7.8,Dresses,May,2018.0
XPOW7EPZ,T-shirt,8125536.0,Isabella Lee,45.0,Male,Canada,1.0,2005.34,-266.97,2021-05-02,In-Person,3.2,Tops,May,2021.0
XFJVGCDV,Sweater,6321998.0,Emma Kumar,42.0,Other,China,5.0,2539.84,834.74,2025-09-07,Online,6.6,Tops,September,2025.0
OVFVC42G,Shorts,9187584.0,Noah Lee,64.0,Male,Japan,5.0,2783.72,1400.41,2019-11-06,In-Person,4.0,Bottoms,November,2019.0
SWTTRYSB,Leggings,4360404.0,Mia Johnson,18.0,Male,Spain,4.0,4224.49,92.68,2020-11-05,In-Person,4.0,Bottoms,November,2020.0
AXR9C8W1,Jeans,9151860.0,Sophia Johnson,43.0,Female,Italy,1.0,,-152.86,2024-12-06,In-Person,7.8,Bottoms,December,2024.0
QLNL3U1J,T-shirt,1775109.0,Sophia Taylor,44.0,Male,Switzerland,4.0,3382.06,1349.59,2020-05-20,Online,9.3,Tops,May,2020.0
0E04JK9P,Leggings,6847416.0,Emma Kumar,38.0,Male,USA,,4521.04,116.41,2020-03-10,In-Person,4.5,Bottoms,March,2020.0
MEIIMAF3,Chinos,1278467.0,Noah Lee,49.0,Male,Australia,1.0,3182.07,416.05,2021-11-09,Online,3.6,Bottoms,November,2021.0
WBUWXD8C,Hoodie,5732337.0,Olivia Wilson,49.0,Male,UK,2.0,805.72,1629.17,2018-09-26,Online,3.1,Tops,September,2018.0
QI3REDM0,Blazer,7507167.0,Liam Kumar,35.0,Female,France,2.0,2712.2,860.45,2024-06-16,In-Person,6.2,Tops,June,2024.0
E2I9FAOH,Tank Top,3074571.0,Emma Anderson,22.0,,Brazil,5.0,3220.88,1030.44,2023-07-04,Online,5.6,Tops,July,2019.0
7SGNV2BF,Tank Top,2102918.0,Ethan Anderson,64.0,Male,USA,2.0,2740.27,1713.23,2022-03-07,In-Person,7.3,Tops,March,2022.0
DOKGPJ0C,Sweater,9689870.0,Lucas Kumar,27.0,Male,Russia,3.0,486.29,668.07,2020-12-03,Online,1.4,Tops,December,2020.0
L33T92WP,Blazer,9073240.0,Lucas Kumar,19.0,Female,South Africa,4.0,260.37,1563.79,2018-04-24,In-Person,1.2,Tops,April,2018.0
H22Y72HS,Blazer,7869520.0,Noah Kumar,58.0,Female,India,,3332.35,505.45,2025-12-11,In-Person,3.5,Tops,December,2025.0
OS030B1W,Hoodie,990318.0,Lucas Anderson,56.0,Male,South Africa,5.0,3455.64,-477.35,2025-10-18,Online,8.0,Tops,October,2025.0
SVDLFT6Q,Kurti,7318362.0,Olivia Patel,46.0,Male,Germany,2.0,2627.78,183.16,2020-05-28,Online,1.2,Dresses,May,2020.0
JR3Y7QKS,Kurti,6566589.0,Olivia Johnson,31.0,Male,Germany,1.0,357.26,1123.95,2020-02-17,In-Person,4.9,Dresses,February,2020.0
RG1E3J4K,Shirt,9982727.0,Liam Taylor,27.0,Other,Japan,5.0,2562.56,1894.86,2023-12-10,In-Person,8.8,Tops,December,2023.0
XFHL26R2,Leggings,7880645.0,Ethan Wilson,63.0,Other,Canada,4.0,323.93,300.19,2022-04-20,In-Person,3.6,Bottoms,April,2022.0
FZ1YII92,Hoodie,3920909.0,Amelia Patel,56.0,Other,Germany,2.0,3344.05,720.6,2018-05-24,In-Person,7.7,,August,2025.0
UZMZ02P3,Overcoat,7172706.0,Amelia Smith,20.0,Male,Mexico,2.0,1342.35,359.06,2020-09-26,In-Person,5.6,Tops,September,2020.0
UD6J4HL7,Blazer,2864821.0,Aarav Lee,32.0,Female,India,2.0,518.21,296.39,2023-01-14,Online,3.0,Tops,January,2023.0
4CUMJ0TW,Blazer,3319937.0,Mia Kumar,39.0,Female,France,5.0,4238.08,102.19,2025-01-21,In-Person,4.8,Tops,January,2025.0
80GX3SZ5,Tank Top,9081483.0,Olivia Brown,30.0,Other,Singapore,1.0,3633.93,911.52,2020-10-14,In-Person,8.1,Tops,October,2020.0
PTQ9DH7R,Jacket,6509570.0,,48.0,Male,Russia,3.0,1956.77,-53.75,2024-01-13,Online,2.6,Tops,January,2024.0
5MM3YW8Q,Sweater,5098194.0,Liam Patel,52.0,Female,China,3.0,4231.98,-140.65,2020-06-01,In-Person,7.1,Tops,June,2020.0
IEQJO67U,Skirt,2842325.0,Mia Kumar,40.0,Male,France,4.0,4021.68,1813.99,2019-11-01,Online,1.0,Bottoms,November,2019.0
2MWJ3VYS,T-shirt,5865809.0,Liam Wilson,44.0,Other,Netherlands,1.0,4867.06,751.97,2018-12-24,In-Person,3.5,Tops,December,2018.0
42Z08DN2,Skirt,9772889.0,Isabella Smith,52.0,Male,Germany,1.0,4319.79,153.17,2024-03-02,Online,1.1,Bottoms,March,2024.0
3HY3BUFL,Jeans,6322180.0,Noah Patel,51.0,Male,France,1.0,2214.64,635.16,2025-12-20,In-Person,7.9,Bottoms,December,2025.0
ETLCVYDK,Blazer,7193225.0,Lucas Taylor,28.0,Male,Singapore,4.0,2544.43,561.87,2018-11-22,In-Person,8.7,Tops,November,2018.0
PFPE7YJ9,Blazer,,Mia Brown,53.0,Female,Australia,2.0,2931.11,1251.0,2024-01-11,Online,3.2,Tops,January,2024.0
ZIX8D53N,Crop Top,4622431.0,Amelia Brown,15.0,Male,France,2.0,2468.5,386.46,2024-09-06,Online,3.6,Tops,September,2024.0
AZ5AEO68,Crop Top,2837983.0,Olivia Sharma,57.0,Male,Japan,3.0,3644.76,563.08,2021-04-25,Online,5.3,Tops,April,2021.0
NB09XZBI,Kurti,4849027.0,Ethan Taylor,27.0,Other,Norway,2.0,4178.61,-101.91,2023-10-01,Online,3.2,Dresses,October,2023.0
14Q4DRHR,Tracksuit,6651993.0,Isabella Wilson,27.0,Female,Germany,4.0,4456.74,1009.36,2025-01-05,Online,2.6,Bottoms,January,2025.0
WXXSGNRL,Floral Dress,7173461.0,Olivia Johnson,42.0,Male,Italy,4.0,2313.49,1754.72,2022-09-03,Online,8.2,Dresses,September,2022.0
ALHM6VAI,Jacket,1912991.0,Sophia Johnson,39.0,Other,Argentina,4.0,1440.62,203.2,2023-07-03,Online,1.7,Tops,July,2025.0
HRMXK3E6,Blazer,3367430.0,Emma Sharma,60.0,Other,Spain,2.0,3974.21,-409.3,2018-06-12,Online,3.6,Tops,June,
MRFRKM0T,Gown,3738984.0,Emma Smith,34.0,Male,Denmark,4.0,4350.76,1920.77,2020-10-27,In-Person,6.9,Dresses,October,2020.0
NT3868DE,Saree,8537116.0,Noah Sharma,39.0,Female,Switzerland,2.0,1864.15,1143.5,2024-11-26,In-Person,2.6,Dresses,November,2024.0
7LXE85N2,Hoodie,8613965.0,Sophia Smith,20.0,Male,Sweden,3.0,3451.35,1720.48,2023-01-25,In-Person,1.7,Tops,January,2023.0
88NVBU6J,Gown,362002.0,Mia Smith,62.0,Female,Italy,3.0,1242.74,549.92,2022-05-06,In-Person,6.2,Dresses,May,2022.0
EKW2Q795,Hoodie,5316304.0,Isabella Patel,32.0,Other,France,1.0,2206.91,334.2,2020-09-20,In-Person,7.0,Tops,September,2020.0
T6TTEIRV,Tank Top,6356883.0,Ethan Smith,23.0,Female,Canada,3.0,2680.92,264.4,2021-10-12,In-Person,1.9,Tops,October,2021.0
YG6LRIN3,Jeans,9068605.0,Emma Sharma,29.0,Male,UAE,1.0,2253.68,1527.24,2019-01-20,In-Person,4.2,Bottoms,January,2019.0
9TVZJ6AV,Shorts,3594402.0,Lucas Anderson,21.0,Other,Norway,3.0,3603.03,793.56,2018-06-24,Online,8.5,Bottoms,June,2021.0
4SC4F7M1,Sweater,9856894.0,Amelia Smith,22.0,Female,Italy,5.0,2885.63,844.71,2023-02-07,In-Person,3.0,Tops,February,2023.0
MIZ2C2P0,Shorts,7703458.0,Mia Sharma,54.0,Female,Denmark,1.0,1144.59,252.71,2019-02-20,Online,6.4,Bottoms,February,2019.0
RPDQESY0,Leggings,4415914.0,,18.0,Other,Mexico,5.0,1369.39,554.22,2024-02-15,In-Person,7.9,Bottoms,February,2024.0
3PRU3LPW,Shirt,831716.0,Aarav Johnson,49.0,Other,India,2.0,4461.34,553.42,2019-07-08,Online,4.6,Tops,July,2019.0
CRADZ93Q,Kurti,2390136.0,Sophia Kumar,22.0,Other,UK,1.0,826.7,464.72,2023-06-28,Online,4.6,Dresses,June,2023.0
KJ6WHRLE,Shirt,2666552.0,Ethan Taylor,60.0,Other,Australia,5.0,2287.99,1769.25,2019-09-24,In-Person,8.6,Tops,September,2019.0
BDIY9UXH,Chinos,4533411.0,Noah Kumar,26.0,Other,Singapore,5.0,2194.09,1238.68,2020-03-11,Online,5.9,Bottoms,March,2020.0
OTK8FCYB,Leggings,5452170.0,Mia Smith,28.0,Other,UK,1.0,3277.11,1324.13,2019-09-27,Online,2.5,Bottoms,September,2019.0
Y3B3QDHP,Shorts,4058126.0,Sophia Johnson,26.0,,South Africa,2.0,462.51,1722.53,2021-08-13,Online,8.4,Bottoms,August,2021.0
I94ZYJXL,Sweater,5106025.0,Olivia Brown,49.0,Female,France,4.0,2659.44,1772.37,2019-01-16,Online,7.8,Tops,January,2019.0
3WGOLXRX,Hoodie,4447612.0,Emma Taylor,39.0,Female,Switzerland,4.0,3873.06,185.63,2021-08-06,In-Person,2.3,Tops,August,2021.0
12RQW52R,Kurti,9693664.0,Ethan Brown,59.0,Female,UAE,3.0,4819.91,149.61,2020-11-01,Online,1.0,Dresses,November,2020.0
JPMEM3NP,Tracksuit,1619385.0,Ethan Patel,43.0,Male,Singapore,5.0,2684.87,1812.65,2021-12-23,In-Person,5.0,Bottoms,December,2021.0
QNF9L0GQ,Blazer,4483037.0,Isabella Kumar,57.0,Female,Sweden,3.0,743.63,-277.52,2023-12-06,In-Person,6.1,Tops,December,2023.0
LI69NDK3,Crop Top,7659861.0,Ethan Patel,59.0,Other,China,4.0,955.87,-234.46,2022-11-26,Online,4.7,Tops,November,2022.0
O849FYWU,Skirt,7342124.0,Noah Patel,39.0,Male,Denmark,1.0,4054.16,-339.86,2024-06-25,In-Person,,Bottoms,September,2020.0
CZB2KXSL,Tank Top,9012117.0,Mia Lee,39.0,Female,Spain,4.0,4459.3,1352.73,2024-02-07,In-Person,9.6,Tops,February,
,Gown,2560651.0,Isabella Kumar,60.0,,India,5.0,2079.39,1428.45,2021-02-04,In-Person,2.5,Dresses,February,2021.0
PW1XYNCT,,3865330.0,Ethan Taylor,26.0,Male,France,5.0,3319.7,331.04,2023-10-12,Online,7.7,Tops,October,2023.0
P82V90MY,Overcoat,4486075.0,Mia Wilson,34.0,Male,China,3.0,1458.9,1191.36,2018-09-24,Online,6.7,Tops,September,2018.0
C1A3V1DN,Blazer,,Lucas Lee,17.0,Male,Germany,4.0,363.78,1392.84,2023-07-15,Online,4.5,Tops,July,2023.0
055QQI86,Shirt,6846285.0,Olivia Taylor,23.0,Other,Brazil,4.0,4608.52,1046.89,2023-05-03,Online,2.1,Tops,May,2023.0
4MWQ17EX,Floral Dress,8656205.0,Liam Lee,19.0,Other,Spain,3.0,2587.42,1248.81,2023-01-09,Online,9.2,Dresses,January,2023.0
LY4SJ2H2,Kurti,3745824.0,Liam Taylor,34.0,Female,Singapore,1.0,891.02,-494.21,2023-02-17,In-Person,6.1,Dresses,February,2023.0
BROLYU6P,T-shirt,3187067.0,Olivia Anderson,32.0,Female,Denmark,1.0,1714.07,1624.3,2019-06-04,In-Person,4.4,Tops,June,2019.0
D9NTH6VF,Hoodie,6250981.0,Noah Kumar,22.0,Female,Japan,1.0,4844.0,325.47,2020-01-08,In-Person,3.7,Tops,January,2020.0
UAT5K3Q2,T-shirt,336636.0,Aarav Patel,43.0,Male,Australia,2.0,1458.02,-21.21,2018-04-12,Online,3.5,Tops,April,2018.0
,Shirt,4573057.0,Sophia Brown,18.0,Male,Australia,1.0,2292.64,581.3,2020-02-20,In-Person,7.7,Tops,February,2020.0
W6VF04XP,Saree,8455539.0,Ethan Smith,16.0,Male,Australia,3.0,1239.1,1018.07,2025-09-05,In-Person,7.8,Dresses,September,2025.0
CYZV76KP,Tank Top,6043858.0,Noah Sharma,63.0,Female,Mexico,3.0,604.76,1513.37,2024-12-17,In-Person,2.0,Tops,December,2024.0
0MST6P18,Shirt,1293431.0,Mia Taylor,53.0,Male,India,5.0,497.89,-268.1,2022-04-27,Online,5.7,Tops,April,2022.0
E6CDR44L,,6407955.0,Lucas Kumar,47.0,Other,India,2.0,2248.34,1069.25,2020-11-04,In-Person,7.4,Tops,November,2020.0
QJY4JQU0,T-shirt,3170645.0,Liam Kumar,32.0,Other,Brazil,4.0,4176.47,-19.11,2020-07-01,In-Person,8.1,Tops,July,2020.0
2G1OOM41,Tank Top,6290534.0,Isabella Anderson,30.0,Male,USA,5.0,1851.68,1488.12,2023-04-21,In-Person,2.2,Tops,April,2023.0
13DS0CJ9,Kurti,8205005.0,Ethan Anderson,25.0,Other,Russia,3.0,1040.67,1202.18,2021-07-27,Online,3.7,Dresses,July,2021.0
9EGMJ95X,Shorts,2707541.0,Noah Lee,60.0,Other,Spain,1.0,2197.88,725.38,2019-09-11,In-Person,5.7,Bottoms,September,2019.0
A3ESH65O,Shorts,5869471.0,Mia Patel,33.0,Female,USA,1.0,3269.98,296.69,2022-07-19,Online,6.2,Bottoms,July,2022.0
Z3CA5O69,Shorts,9664704.0,Liam Lee,27.0,Male,France,2.0,2332.35,1982.73,2023-07-14,Online,4.1,Bottoms,July,2023.0
G4LJLXD3,Skirt,8285561.0,Ethan Taylor,38.0,Male,Netherlands,2.0,2430.73,1048.82,2024-12-13,In-Person,3.9,Bottoms,,2024.0
KZ9IT862,Tank Top,449033.0,Isabella Brown,,Other,South Africa,5.0,1636.88,1260.03,2023-08-04,Online,4.0,Tops,June,2020.0
IV3HSSVT,Saree,6325447.0,Amelia Anderson,29.0,Male,Canada,4.0,3101.25,1431.83,2022-12-24,Online,8.0,Dresses,December,2022.0
7XE62PW2,Kurti,2926151.0,Emma Kumar,28.0,Female,France,5.0,4817.96,1034.35,2022-03-13,Online,6.3,Dresses,March,2022.0
N8RPWGXW,Floral Dress,2220153.0,Amelia Johnson,62.0,Other,Singapore,1.0,4813.03,1444.29,2024-04-07,In-Person,6.5,Dresses,April,2024.0
IHMAY1EF,Trousers,5143033.0,Ethan Kumar,46.0,Other,South Africa,5.0,4720.64,1577.67,2020-01-19,In-Person,4.6,Bottoms,January,2020.0
DSVMHD87,Overcoat,4644926.0,Liam Taylor,59.0,Other,UAE,1.0,3953.87,1050.59,2024-09-26,In-Person,5.6,Tops,September,2024.0
ITK0XYQ9,Shirt,2535678.0,Mia Taylor,54.0,Female,Italy,1.0,353.89,-313.27,2022-09-13,Online,8.3,Tops,January,2022.0
BZO2I02P,Sweater,2037201.0,Emma Kumar,65.0,Female,UK,4.0,3599.08,1533.26,2019-09-10,,,,September,2019.0
Q3U3TKFB,Crop Top,,Noah Brown,37.0,Female,Denmark,3.0,1005.69,1758.6,2024-06-19,Online,4.3,Tops,June,2024.0
Y6551C88,Skirt,1501451.0,Liam Smith,58.0,Other,Sweden,3.0,4862.38,-259.06,2023-04-08,Online,8.8,Bottoms,April,2023.0
HPGAYUUZ,Floral Dress,6719814.0,Isabella Johnson,19.0,Female,Brazil,5.0,1415.75,130.8,2023-06-20,In-Person,7.9,Dresses,,2023.0
Q56LZVW1,Saree,2513418.0,Liam Taylor,16.0,Female,Japan,3.0,1998.03,-476.99,2018-06-25,Online,3.9,Tops,June,2018.0
QF24SVVG,Sweater,8266937.0,Lucas Patel,26.0,Male,Brazil,2.0,201.18,264.45,2024-12-10,Online,6.3,Tops,December,2024.0
MGTHREEW,Shorts,6957406.0,Liam Anderson,18.0,Male,Canada,4.0,546.77,,2018-02-07,Online,9.7,Bottoms,February,2018.0
4SAJSASG,Shorts,6955311.0,Isabella Smith,40.0,Female,Switzerland,4.0,2810.28,1054.37,2024-10-03,Online,1.4,Bottoms,October,2024.0
QK9CBDGV,Jeans,4709501.0,Emma Brown,36.0,Male,UAE,1.0,4322.11,1481.88,2021-05-18,Online,7.6,Bottoms,May,2021.0
ISYXFTMW,Kurti,4087959.0,Olivia Lee,31.0,Male,South Africa,5.0,4057.58,648.66,2024-03-09,Online,8.3,Dresses,March,2024.0
OL98GVWT,Crop Top,9386963.0,Amelia Anderson,60.0,Male,UAE,2.0,2934.78,1548.71,2019-02-20,Online,8.5,Tops,February,2019.0
